views	n_tweets	n_tweeted	n_viewers
8470	2.0	356582.0	11.0
8473	1.0	356583.0	19.0
8474	3.0	356586.0	22.0
8477	1.0	356587.0	16.0
8478	2.0	356589.0	13.0
8480	4.0	356593.0	13.0
8481	2.0	356595.0	26.0
8483	4.0	356599.0	7.0
8485	2.0	356601.0	18.0
8486	4.0	356605.0	9.0
8487	4.0	356609.0	14.0
8488	1.0	356610.0	12.0
8489	2.0	356612.0	19.0
8491	2.0	356614.0	16.0
8492	1.0	356615.0	9.0
8493	1.0	356616.0	10.0
8494	2.0	356618.0	16.0
8495	2.0	356620.0	13.0
8496	2.0	356622.0	14.0
8497	2.0	356624.0	19.0
8498	1.0	356625.0	16.0
8499	2.0	356627.0	9.0
8500	1.0	356628.0	14.0
8501	3.0	356631.0	10.0
8502	1.0	356632.0	4.0
8506	4.0	356636.0	15.0
8507	1.0	356637.0	13.0
8509	3.0	356640.0	19.0
8510	2.0	356642.0	10.0
8511	6.0	356648.0	14.0
8512	1.0	356649.0	16.0
8513	3.0	356652.0	12.0
8514	2.0	356654.0	8.0
8515	2.0	356656.0	12.0
8516	1.0	356657.0	15.0
8517	3.0	356660.0	10.0
8519	1.0	356661.0	8.0
8521	2.0	356663.0	12.0
8522	2.0	356665.0	16.0
8524	2.0	356667.0	15.0
8527	2.0	356669.0	8.0
8530	2.0	356671.0	15.0
8531	1.0	356672.0	10.0
8532	1.0	356673.0	10.0
8533	3.0	356676.0	8.0
8534	3.0	356679.0	15.0
8535	1.0	356680.0	16.0
8536	3.0	356683.0	9.0
8539	3.0	356686.0	14.0
8540	3.0	356689.0	18.0
8542	1.0	356690.0	16.0
8543	2.0	356692.0	16.0
8545	2.0	356694.0	16.0
8546	1.0	356695.0	16.0
8547	1.0	356696.0	12.0
8548	2.0	356698.0	9.0
8549	1.0	356699.0	16.0
8550	1.0	356700.0	17.0
8551	1.0	356701.0	14.0
8552	2.0	356703.0	13.0
8553	1.0	356704.0	12.0
8555	1.0	356705.0	11.0
8556	2.0	356707.0	7.0
8557	1.0	356708.0	12.0
8558	3.0	356711.0	14.0
8561	2.0	356713.0	11.0
8562	1.0	356714.0	14.0
8563	2.0	356716.0	10.0
8565	3.0	356719.0	12.0
8566	1.0	356720.0	12.0
8568	3.0	356723.0	12.0
8569	2.0	356725.0	12.0
8571	1.0	356726.0	17.0
8572	2.0	356728.0	15.0
8574	1.0	356729.0	21.0
8575	1.0	356730.0	12.0
8576	1.0	356731.0	9.0
8577	1.0	356732.0	11.0
8579	2.0	356734.0	11.0
8580	2.0	356736.0	7.0
8581	3.0	356739.0	12.0
8585	1.0	356740.0	6.0
8587	1.0	356741.0	13.0
8588	2.0	356743.0	14.0
8590	2.0	356745.0	22.0
8591	1.0	356746.0	20.0
8592	1.0	356747.0	17.0
8593	2.0	356749.0	14.0
8594	1.0	356750.0	18.0
8598	1.0	356751.0	20.0
8600	1.0	356752.0	8.0
8602	3.0	356755.0	12.0
8604	1.0	356756.0	19.0
8605	1.0	356757.0	9.0
8607	1.0	356758.0	12.0
8608	1.0	356759.0	16.0
8609	2.0	356761.0	11.0
8610	2.0	356763.0	21.0
8611	1.0	356764.0	12.0
8613	2.0	356766.0	9.0
8614	2.0	356768.0	10.0
8616	1.0	356769.0	18.0
8617	1.0	356770.0	18.0
8618	1.0	356771.0	14.0
8621	1.0	356772.0	18.0
8625	2.0	356774.0	8.0
8626	2.0	356776.0	8.0
8627	1.0	356777.0	18.0
8628	2.0	356779.0	14.0
8631	1.0	356780.0	19.0
8632	3.0	356783.0	14.0
8633	1.0	356784.0	21.0
8635	2.0	356786.0	10.0
8636	1.0	356787.0	17.0
8639	1.0	356788.0	13.0
8640	3.0	356791.0	14.0
8641	1.0	356792.0	16.0
8643	1.0	356793.0	12.0
8644	2.0	356795.0	20.0
8645	1.0	356796.0	13.0
8646	1.0	356797.0	16.0
8649	3.0	356800.0	14.0
8650	1.0	356801.0	12.0
8651	3.0	356804.0	11.0
8652	2.0	356806.0	9.0
8653	1.0	356807.0	9.0
8654	1.0	356808.0	15.0
8655	3.0	356811.0	14.0
8656	2.0	356813.0	17.0
8658	2.0	356815.0	17.0
8659	1.0	356816.0	17.0
8661	1.0	356817.0	13.0
8662	1.0	356818.0	9.0
8663	3.0	356821.0	14.0
8664	3.0	356824.0	21.0
8665	2.0	356826.0	11.0
8666	1.0	356827.0	17.0
8668	1.0	356828.0	13.0
8671	1.0	356829.0	12.0
8674	3.0	356832.0	11.0
8675	2.0	356834.0	9.0
8676	1.0	356835.0	16.0
8679	1.0	356836.0	11.0
8680	4.0	356840.0	17.0
8681	2.0	356842.0	16.0
8682	2.0	356844.0	13.0
8683	1.0	356845.0	12.0
8685	2.0	356847.0	9.0
8686	4.0	356851.0	11.0
8688	2.0	356853.0	13.0
8689	2.0	356855.0	19.0
8690	2.0	356857.0	14.0
8691	2.0	356859.0	10.0
8692	1.0	356860.0	10.0
8694	2.0	356862.0	13.0
8695	3.0	356865.0	16.0
8698	1.0	356866.0	15.0
8700	1.0	356867.0	15.0
8701	4.0	356871.0	12.0
8702	1.0	356872.0	18.0
8703	1.0	356873.0	17.0
8705	3.0	356876.0	5.0
8708	2.0	356878.0	9.0
8709	2.0	356880.0	10.0
8710	3.0	356883.0	5.0
8711	3.0	356886.0	10.0
8712	4.0	356890.0	14.0
8713	2.0	356892.0	9.0
8714	1.0	356893.0	14.0
8715	2.0	356895.0	18.0
8716	3.0	356898.0	20.0
8717	2.0	356900.0	10.0
8719	1.0	356901.0	17.0
8720	1.0	356902.0	12.0
8721	5.0	356907.0	11.0
8723	3.0	356910.0	11.0
8725	2.0	356912.0	16.0
8726	2.0	356914.0	17.0
8727	2.0	356916.0	16.0
8728	1.0	356917.0	12.0
8729	2.0	356919.0	10.0
8730	1.0	356920.0	10.0
8731	1.0	356921.0	12.0
8733	1.0	356922.0	11.0
8736	2.0	356924.0	14.0
8737	2.0	356926.0	16.0
8739	2.0	356928.0	11.0
8740	4.0	356932.0	8.0
8741	1.0	356933.0	16.0
8742	1.0	356934.0	12.0
8743	2.0	356936.0	18.0
8744	1.0	356937.0	15.0
8745	2.0	356939.0	8.0
8746	1.0	356940.0	12.0
8747	1.0	356941.0	11.0
8748	1.0	356942.0	10.0
8749	1.0	356943.0	17.0
8751	2.0	356945.0	14.0
8752	3.0	356948.0	16.0
8753	3.0	356951.0	17.0
8754	3.0	356954.0	18.0
8755	1.0	356955.0	14.0
8756	1.0	356956.0	15.0
8757	1.0	356957.0	12.0
8758	1.0	356958.0	14.0
8760	2.0	356960.0	13.0
8761	1.0	356961.0	11.0
8762	1.0	356962.0	9.0
8764	1.0	356963.0	17.0
8765	1.0	356964.0	9.0
8768	2.0	356966.0	14.0
8770	1.0	356967.0	8.0
8771	2.0	356969.0	11.0
8772	1.0	356970.0	14.0
8773	4.0	356974.0	9.0
8774	1.0	356975.0	10.0
8776	2.0	356977.0	12.0
8777	1.0	356978.0	14.0
8778	2.0	356980.0	8.0
8779	2.0	356982.0	9.0
8780	2.0	356984.0	11.0
8781	1.0	356985.0	11.0
8782	1.0	356986.0	10.0
8786	1.0	356987.0	10.0
8789	2.0	356989.0	11.0
8792	2.0	356991.0	15.0
8793	1.0	356992.0	8.0
8794	1.0	356993.0	9.0
8795	1.0	356994.0	17.0
8796	1.0	356995.0	14.0
8797	1.0	356996.0	11.0
8800	1.0	356997.0	15.0
8802	1.0	356998.0	9.0
8805	2.0	357000.0	12.0
8806	1.0	357001.0	13.0
8808	2.0	357003.0	22.0
8810	1.0	357004.0	16.0
8812	2.0	357006.0	12.0
8813	2.0	357008.0	14.0
8814	1.0	357009.0	10.0
8815	1.0	357010.0	6.0
8816	2.0	357012.0	5.0
8817	1.0	357013.0	18.0
8818	2.0	357015.0	20.0
8819	2.0	357017.0	6.0
8821	1.0	357018.0	11.0
8823	1.0	357019.0	18.0
8824	1.0	357020.0	15.0
8825	2.0	357022.0	12.0
8827	3.0	357025.0	11.0
8828	3.0	357028.0	9.0
8829	1.0	357029.0	11.0
8830	3.0	357032.0	14.0
8831	2.0	357034.0	7.0
8832	4.0	357038.0	12.0
8833	1.0	357039.0	18.0
8834	1.0	357040.0	5.0
8835	2.0	357042.0	8.0
8838	2.0	357044.0	9.0
8842	4.0	357048.0	15.0
8843	4.0	357052.0	11.0
8845	2.0	357054.0	14.0
8848	1.0	357055.0	11.0
8849	1.0	357056.0	19.0
8850	1.0	357057.0	13.0
8851	2.0	357059.0	16.0
8852	1.0	357060.0	10.0
8855	3.0	357063.0	12.0
8858	2.0	357065.0	13.0
8859	2.0	357067.0	18.0
8860	2.0	357069.0	10.0
8862	3.0	357072.0	5.0
8863	1.0	357073.0	18.0
8864	5.0	357078.0	10.0
8865	2.0	357080.0	14.0
8866	1.0	357081.0	11.0
8868	1.0	357082.0	24.0
8871	4.0	357086.0	7.0
8872	1.0	357087.0	12.0
8873	2.0	357089.0	12.0
8878	2.0	357091.0	9.0
8879	2.0	357093.0	16.0
8881	2.0	357095.0	13.0
8882	2.0	357097.0	15.0
8883	2.0	357099.0	19.0
8885	4.0	357103.0	15.0
8886	1.0	357104.0	12.0
8887	3.0	357107.0	10.0
8888	2.0	357109.0	10.0
8889	1.0	357110.0	12.0
8890	3.0	357113.0	15.0
8891	1.0	357114.0	14.0
8895	4.0	357118.0	11.0
8897	2.0	357120.0	7.0
8899	1.0	357121.0	8.0
8900	2.0	357123.0	5.0
8902	1.0	357124.0	11.0
8903	2.0	357126.0	17.0
8904	1.0	357127.0	12.0
8905	1.0	357128.0	10.0
8908	2.0	357130.0	17.0
8909	2.0	357132.0	10.0
8910	3.0	357135.0	14.0
8911	2.0	357137.0	16.0
8912	2.0	357139.0	12.0
8913	3.0	357142.0	5.0
8915	5.0	357147.0	11.0
8916	2.0	357149.0	10.0
8917	2.0	357151.0	7.0
8918	3.0	357154.0	18.0
8920	1.0	357155.0	20.0
8921	4.0	357159.0	10.0
8925	2.0	357161.0	14.0
8926	1.0	357162.0	11.0
8927	2.0	357164.0	8.0
8928	3.0	357167.0	16.0
8929	1.0	357168.0	11.0
8930	3.0	357171.0	8.0
8931	1.0	357172.0	13.0
8932	2.0	357174.0	14.0
8933	3.0	357177.0	16.0
8934	1.0	357178.0	22.0
8936	1.0	357179.0	16.0
8939	2.0	357181.0	14.0
8940	1.0	357182.0	10.0
8941	2.0	357184.0	10.0
8943	1.0	357185.0	13.0
8944	1.0	357186.0	10.0
8946	3.0	357189.0	12.0
8947	1.0	357190.0	13.0
8950	1.0	357191.0	12.0
8951	1.0	357192.0	9.0
8952	1.0	357193.0	18.0
8953	4.0	357197.0	9.0
8954	1.0	357198.0	13.0
8955	3.0	357201.0	13.0
8956	2.0	357203.0	15.0
8957	2.0	357205.0	7.0
8958	2.0	357207.0	11.0
8960	4.0	357211.0	12.0
8962	3.0	357214.0	18.0
8963	3.0	357217.0	15.0
8964	3.0	357220.0	13.0
8967	2.0	357222.0	13.0
8968	1.0	357223.0	15.0
8969	2.0	357225.0	12.0
8971	3.0	357228.0	10.0
8973	2.0	357230.0	6.0
8974	2.0	357232.0	11.0
8975	1.0	357233.0	6.0
8976	1.0	357234.0	14.0
8978	1.0	357235.0	14.0
8979	1.0	357236.0	9.0
8980	3.0	357239.0	12.0
8982	3.0	357242.0	17.0
8983	1.0	357243.0	5.0
8984	1.0	357244.0	11.0
8986	3.0	357247.0	8.0
8987	1.0	357248.0	17.0
8988	3.0	357251.0	10.0
8989	1.0	357252.0	12.0
8991	3.0	357255.0	12.0
8992	1.0	357256.0	16.0
8993	1.0	357257.0	9.0
8994	1.0	357258.0	13.0
8995	2.0	357260.0	12.0
8996	1.0	357261.0	14.0
8997	2.0	357263.0	14.0
8998	4.0	357267.0	15.0
9000	3.0	357270.0	12.0
9001	2.0	357272.0	12.0
9004	2.0	357274.0	10.0
9005	1.0	357275.0	14.0
9007	3.0	357278.0	6.0
9008	1.0	357279.0	11.0
9010	2.0	357281.0	10.0
9011	1.0	357282.0	12.0
9012	2.0	357284.0	11.0
9013	1.0	357285.0	11.0
9014	1.0	357286.0	13.0
9015	2.0	357288.0	14.0
9016	3.0	357291.0	15.0
9017	1.0	357292.0	18.0
9018	1.0	357293.0	17.0
9019	2.0	357295.0	9.0
9020	1.0	357296.0	10.0
9021	2.0	357298.0	20.0
9023	2.0	357300.0	7.0
9025	4.0	357304.0	11.0
9026	1.0	357305.0	13.0
9028	1.0	357306.0	15.0
9032	1.0	357307.0	15.0
9034	1.0	357308.0	13.0
9035	3.0	357311.0	17.0
9036	3.0	357314.0	5.0
9038	1.0	357315.0	17.0
9040	2.0	357317.0	10.0
9041	1.0	357318.0	15.0
9042	5.0	357323.0	5.0
9043	3.0	357326.0	13.0
9044	2.0	357328.0	8.0
9045	1.0	357329.0	8.0
9049	5.0	357334.0	13.0
9050	2.0	357336.0	12.0
9051	3.0	357339.0	16.0
9052	2.0	357341.0	18.0
9053	1.0	357342.0	18.0
9054	1.0	357343.0	12.0
9055	1.0	357344.0	15.0
9056	3.0	357347.0	11.0
9058	1.0	357348.0	8.0
9059	2.0	357350.0	13.0
9063	1.0	357351.0	9.0
9065	3.0	357354.0	12.0
9066	2.0	357356.0	8.0
9068	1.0	357357.0	17.0
9069	1.0	357358.0	1.0
9070	2.0	357360.0	10.0
9072	1.0	357361.0	12.0
9073	1.0	357362.0	16.0
9074	3.0	357365.0	9.0
9075	3.0	357368.0	19.0
9076	2.0	357370.0	7.0
9078	1.0	357371.0	7.0
9079	2.0	357373.0	10.0
9081	5.0	357378.0	5.0
9082	2.0	357380.0	12.0
9083	2.0	357382.0	9.0
9084	1.0	357383.0	7.0
9085	3.0	357386.0	13.0
9087	3.0	357389.0	13.0
9089	1.0	357390.0	14.0
9090	2.0	357392.0	16.0
9091	1.0	357393.0	11.0
9093	7.0	357400.0	14.0
9094	2.0	357402.0	15.0
9095	4.0	357406.0	17.0
9102	1.0	357407.0	12.0
9104	2.0	357409.0	11.0
9105	4.0	357413.0	7.0
9108	1.0	357414.0	14.0
9112	1.0	357415.0	8.0
9113	1.0	357416.0	8.0
9114	2.0	357418.0	15.0
9115	3.0	357421.0	9.0
9118	1.0	357422.0	12.0
9119	1.0	357423.0	10.0
9120	1.0	357424.0	16.0
9121	1.0	357425.0	6.0
9123	1.0	357426.0	10.0
9124	2.0	357428.0	12.0
9125	3.0	357431.0	12.0
9126	2.0	357433.0	14.0
9127	3.0	357436.0	12.0
9131	2.0	357438.0	13.0
9133	1.0	357439.0	10.0
9134	2.0	357441.0	18.0
9135	2.0	357443.0	15.0
9138	2.0	357445.0	11.0
9139	1.0	357446.0	14.0
9141	5.0	357451.0	10.0
9142	3.0	357454.0	18.0
9143	4.0	357458.0	13.0
9145	3.0	357461.0	15.0
9146	1.0	357462.0	13.0
9148	1.0	357463.0	8.0
9149	1.0	357464.0	14.0
9150	3.0	357467.0	12.0
9151	1.0	357468.0	14.0
9152	3.0	357471.0	12.0
9153	3.0	357474.0	12.0
9154	1.0	357475.0	4.0
9159	1.0	357476.0	12.0
9161	3.0	357479.0	5.0
9162	1.0	357480.0	15.0
9163	4.0	357484.0	10.0
9164	2.0	357486.0	16.0
9165	2.0	357488.0	8.0
9166	1.0	357489.0	10.0
9168	1.0	357490.0	10.0
9169	4.0	357494.0	9.0
9171	3.0	357497.0	6.0
9172	1.0	357498.0	6.0
9173	3.0	357501.0	11.0
9174	2.0	357503.0	9.0
9175	2.0	357505.0	11.0
9176	2.0	357507.0	10.0
9177	2.0	357509.0	11.0
9178	2.0	357511.0	12.0
9180	2.0	357513.0	11.0
9183	3.0	357516.0	13.0
9184	1.0	357517.0	8.0
9185	2.0	357519.0	12.0
9186	1.0	357520.0	10.0
9187	1.0	357521.0	8.0
9188	1.0	357522.0	9.0
9189	2.0	357524.0	17.0
9193	1.0	357525.0	11.0
9194	1.0	357526.0	11.0
9196	2.0	357528.0	7.0
9197	2.0	357530.0	12.0
9199	2.0	357532.0	11.0
9203	1.0	357533.0	10.0
9204	2.0	357535.0	17.0
9205	1.0	357536.0	8.0
9206	2.0	357538.0	14.0
9207	3.0	357541.0	10.0
9208	1.0	357542.0	11.0
9210	2.0	357544.0	9.0
9211	2.0	357546.0	8.0
9212	3.0	357549.0	9.0
9214	2.0	357551.0	16.0
9215	1.0	357552.0	15.0
9216	1.0	357553.0	13.0
9219	2.0	357555.0	13.0
9220	1.0	357556.0	13.0
9221	3.0	357559.0	12.0
9222	2.0	357561.0	17.0
9225	1.0	357562.0	9.0
9226	1.0	357563.0	18.0
9227	2.0	357565.0	11.0
9228	1.0	357566.0	12.0
9229	4.0	357570.0	11.0
9231	1.0	357571.0	11.0
9237	1.0	357572.0	10.0
9238	2.0	357574.0	14.0
9239	1.0	357575.0	6.0
9240	1.0	357576.0	7.0
9241	2.0	357578.0	12.0
9242	2.0	357580.0	10.0
9243	1.0	357581.0	9.0
9244	1.0	357582.0	12.0
9246	2.0	357584.0	13.0
9247	3.0	357587.0	14.0
9248	2.0	357589.0	13.0
9249	1.0	357590.0	17.0
9251	3.0	357593.0	20.0
9252	1.0	357594.0	10.0
9253	2.0	357596.0	9.0
9254	1.0	357597.0	9.0
9255	1.0	357598.0	15.0
9258	1.0	357599.0	17.0
9259	3.0	357602.0	12.0
9260	1.0	357603.0	9.0
9262	1.0	357604.0	9.0
9264	3.0	357607.0	14.0
9265	2.0	357609.0	11.0
9270	1.0	357610.0	19.0
9271	2.0	357612.0	11.0
9272	1.0	357613.0	9.0
9273	2.0	357615.0	12.0
9274	3.0	357618.0	17.0
9275	4.0	357622.0	6.0
9277	2.0	357624.0	17.0
9278	1.0	357625.0	12.0
9279	2.0	357627.0	10.0
9281	1.0	357628.0	9.0
9283	2.0	357630.0	8.0
9284	3.0	357633.0	15.0
9286	2.0	357635.0	12.0
9288	3.0	357638.0	13.0
9289	1.0	357639.0	9.0
9292	2.0	357641.0	8.0
9293	1.0	357642.0	13.0
9294	1.0	357643.0	10.0
9295	1.0	357644.0	12.0
9296	1.0	357645.0	8.0
9298	2.0	357647.0	8.0
9300	2.0	357649.0	11.0
9301	1.0	357650.0	6.0
9302	1.0	357651.0	8.0
9303	2.0	357653.0	18.0
9305	1.0	357654.0	13.0
9307	2.0	357656.0	11.0
9308	1.0	357657.0	13.0
9309	1.0	357658.0	15.0
9313	2.0	357660.0	6.0
9314	2.0	357662.0	9.0
9315	1.0	357663.0	7.0
9316	1.0	357664.0	9.0
9318	2.0	357666.0	11.0
9319	3.0	357669.0	7.0
9320	1.0	357670.0	10.0
9322	3.0	357673.0	9.0
9323	1.0	357674.0	19.0
9324	1.0	357675.0	18.0
9325	3.0	357678.0	7.0
9326	3.0	357681.0	14.0
9327	1.0	357682.0	11.0
9328	1.0	357683.0	14.0
9329	3.0	357686.0	14.0
9330	3.0	357689.0	15.0
9331	1.0	357690.0	16.0
9332	4.0	357694.0	15.0
9334	1.0	357695.0	11.0
9336	2.0	357697.0	9.0
9337	1.0	357698.0	7.0
9338	2.0	357700.0	6.0
9339	1.0	357701.0	17.0
9341	2.0	357703.0	6.0
9342	1.0	357704.0	9.0
9344	3.0	357707.0	16.0
9345	4.0	357711.0	8.0
9346	1.0	357712.0	10.0
9349	1.0	357713.0	10.0
9351	1.0	357714.0	9.0
9352	1.0	357715.0	15.0
9353	2.0	357717.0	16.0
9356	3.0	357720.0	6.0
9357	1.0	357721.0	8.0
9358	1.0	357722.0	14.0
9359	1.0	357723.0	12.0
9360	1.0	357724.0	13.0
9361	2.0	357726.0	10.0
9363	1.0	357727.0	14.0
9365	6.0	357733.0	17.0
9367	2.0	357735.0	12.0
9368	1.0	357736.0	8.0
9369	2.0	357738.0	11.0
9372	4.0	357742.0	12.0
9373	1.0	357743.0	7.0
9375	2.0	357745.0	12.0
9376	1.0	357746.0	6.0
9377	1.0	357747.0	8.0
9378	1.0	357748.0	11.0
9379	1.0	357749.0	13.0
9380	1.0	357750.0	9.0
9382	1.0	357751.0	9.0
9383	1.0	357752.0	10.0
9384	2.0	357754.0	7.0
9386	3.0	357757.0	7.0
9390	3.0	357760.0	6.0
9391	1.0	357761.0	8.0
9392	3.0	357764.0	11.0
9393	1.0	357765.0	12.0
9394	1.0	357766.0	11.0
9395	2.0	357768.0	10.0
9396	1.0	357769.0	12.0
9398	2.0	357771.0	15.0
9400	2.0	357773.0	16.0
9401	3.0	357776.0	7.0
9402	1.0	357777.0	13.0
9403	2.0	357779.0	11.0
9404	1.0	357780.0	4.0
9405	1.0	357781.0	8.0
9406	1.0	357782.0	15.0
9407	1.0	357783.0	9.0
9408	1.0	357784.0	15.0
9411	1.0	357785.0	15.0
9412	5.0	357790.0	14.0
9413	1.0	357791.0	15.0
9414	2.0	357793.0	7.0
9416	1.0	357794.0	8.0
9418	1.0	357795.0	14.0
9419	2.0	357797.0	9.0
9420	1.0	357798.0	10.0
9422	2.0	357800.0	15.0
9427	2.0	357802.0	7.0
9428	2.0	357804.0	13.0
9429	2.0	357806.0	6.0
9430	2.0	357808.0	11.0
9432	1.0	357809.0	9.0
9433	1.0	357810.0	11.0
9434	1.0	357811.0	10.0
9435	1.0	357812.0	9.0
9436	2.0	357814.0	11.0
9438	3.0	357817.0	12.0
9439	3.0	357820.0	13.0
9440	1.0	357821.0	12.0
9441	2.0	357823.0	13.0
9442	3.0	357826.0	15.0
9443	1.0	357827.0	9.0
9444	1.0	357828.0	11.0
9445	2.0	357830.0	6.0
9446	4.0	357834.0	11.0
9448	2.0	357836.0	11.0
9450	1.0	357837.0	7.0
9451	2.0	357839.0	7.0
9452	5.0	357844.0	9.0
9453	3.0	357847.0	13.0
9454	1.0	357848.0	9.0
9455	1.0	357849.0	11.0
9456	1.0	357850.0	9.0
9457	2.0	357852.0	16.0
9458	1.0	357853.0	9.0
9459	1.0	357854.0	10.0
9460	3.0	357857.0	8.0
9461	2.0	357859.0	5.0
9463	1.0	357860.0	11.0
9464	1.0	357861.0	13.0
9466	2.0	357863.0	11.0
9468	2.0	357865.0	10.0
9469	3.0	357868.0	9.0
9470	3.0	357871.0	6.0
9472	2.0	357873.0	6.0
9474	3.0	357876.0	15.0
9475	4.0	357880.0	9.0
9476	1.0	357881.0	13.0
9480	1.0	357882.0	17.0
9481	1.0	357883.0	6.0
9482	3.0	357886.0	13.0
9483	2.0	357888.0	15.0
9484	2.0	357890.0	11.0
9485	1.0	357891.0	8.0
9487	1.0	357892.0	12.0
9488	5.0	357897.0	9.0
9489	2.0	357899.0	11.0
9490	1.0	357900.0	8.0
9491	2.0	357902.0	13.0
9495	1.0	357903.0	12.0
9497	2.0	357905.0	2.0
9498	2.0	357907.0	13.0
9500	1.0	357908.0	8.0
9501	1.0	357909.0	8.0
9502	2.0	357911.0	9.0
9503	2.0	357913.0	12.0
9504	2.0	357915.0	13.0
9505	1.0	357916.0	6.0
9506	3.0	357919.0	11.0
9507	1.0	357920.0	9.0
9508	1.0	357921.0	10.0
9509	1.0	357922.0	11.0
9510	2.0	357924.0	9.0
9511	1.0	357925.0	10.0
9516	2.0	357927.0	12.0
9517	2.0	357929.0	9.0
9518	1.0	357930.0	10.0
9519	1.0	357931.0	14.0
9520	1.0	357932.0	14.0
9521	2.0	357934.0	11.0
9523	1.0	357935.0	11.0
9524	2.0	357937.0	15.0
9526	1.0	357938.0	10.0
9527	2.0	357940.0	9.0
9530	1.0	357941.0	17.0
9531	1.0	357942.0	7.0
9532	1.0	357943.0	16.0
9533	1.0	357944.0	11.0
9534	3.0	357947.0	7.0
9536	1.0	357948.0	2.0
9538	1.0	357949.0	15.0
9540	5.0	357954.0	6.0
9541	1.0	357955.0	11.0
9542	2.0	357957.0	15.0
9543	3.0	357960.0	16.0
9544	1.0	357961.0	11.0
9545	2.0	357963.0	11.0
9546	2.0	357965.0	9.0
9547	1.0	357966.0	13.0
9549	1.0	357967.0	9.0
9550	1.0	357968.0	12.0
9552	3.0	357971.0	14.0
9553	1.0	357972.0	13.0
9554	1.0	357973.0	6.0
9555	1.0	357974.0	8.0
9557	2.0	357976.0	10.0
9558	2.0	357978.0	6.0
9560	1.0	357979.0	11.0
9561	3.0	357982.0	9.0
9562	3.0	357985.0	7.0
9564	2.0	357987.0	12.0
9565	1.0	357988.0	7.0
9566	2.0	357990.0	18.0
9567	2.0	357992.0	9.0
9568	4.0	357996.0	11.0
9569	1.0	357997.0	11.0
9571	2.0	357999.0	6.0
9573	1.0	358000.0	8.0
9574	1.0	358001.0	4.0
9576	4.0	358005.0	13.0
9578	1.0	358006.0	9.0
9579	2.0	358008.0	13.0
9581	1.0	358009.0	9.0
9582	2.0	358011.0	9.0
9583	2.0	358013.0	11.0
9585	1.0	358014.0	6.0
9586	1.0	358015.0	10.0
9589	1.0	358016.0	13.0
9591	3.0	358019.0	14.0
9592	2.0	358021.0	18.0
9593	1.0	358022.0	16.0
9595	2.0	358024.0	11.0
9596	2.0	358026.0	8.0
9597	2.0	358028.0	12.0
9598	1.0	358029.0	13.0
9599	2.0	358031.0	9.0
9600	1.0	358032.0	11.0
9603	1.0	358033.0	12.0
9604	1.0	358034.0	8.0
9605	2.0	358036.0	13.0
9606	1.0	358037.0	13.0
9608	3.0	358040.0	11.0
9609	2.0	358042.0	14.0
9610	1.0	358043.0	13.0
9612	1.0	358044.0	15.0
9613	2.0	358046.0	7.0
9614	1.0	358047.0	6.0
9618	1.0	358048.0	12.0
9619	2.0	358050.0	10.0
9620	2.0	358052.0	8.0
9621	1.0	358053.0	10.0
9622	2.0	358055.0	12.0
9623	4.0	358059.0	11.0
9624	1.0	358060.0	14.0
9625	1.0	358061.0	8.0
9626	4.0	358065.0	15.0
9627	1.0	358066.0	10.0
9628	1.0	358067.0	10.0
9630	2.0	358069.0	11.0
9631	3.0	358072.0	13.0
9632	1.0	358073.0	19.0
9633	2.0	358075.0	11.0
9634	1.0	358076.0	8.0
9635	2.0	358078.0	5.0
9636	3.0	358081.0	10.0
9638	1.0	358082.0	13.0
9640	3.0	358085.0	9.0
9641	1.0	358086.0	12.0
9642	1.0	358087.0	7.0
9643	3.0	358090.0	15.0
9647	1.0	358091.0	5.0
9648	6.0	358097.0	10.0
9652	1.0	358098.0	13.0
9656	2.0	358100.0	8.0
9657	1.0	358101.0	9.0
9658	2.0	358103.0	19.0
9659	1.0	358104.0	11.0
9660	1.0	358105.0	4.0
9664	1.0	358106.0	13.0
9665	2.0	358108.0	7.0
9666	2.0	358110.0	8.0
9668	1.0	358111.0	9.0
9669	1.0	358112.0	12.0
9670	1.0	358113.0	7.0
9671	2.0	358115.0	6.0
9672	1.0	358116.0	12.0
9673	2.0	358118.0	8.0
9675	2.0	358120.0	10.0
9676	1.0	358121.0	15.0
9677	1.0	358122.0	12.0
9678	1.0	358123.0	10.0
9679	1.0	358124.0	9.0
9680	3.0	358127.0	11.0
9681	2.0	358129.0	16.0
9682	1.0	358130.0	8.0
9683	1.0	358131.0	8.0
9688	2.0	358133.0	7.0
9689	3.0	358136.0	11.0
9690	1.0	358137.0	11.0
9692	2.0	358139.0	14.0
9693	1.0	358140.0	9.0
9697	3.0	358143.0	9.0
9698	3.0	358146.0	8.0
9699	1.0	358147.0	7.0
9700	1.0	358148.0	4.0
9702	2.0	358150.0	16.0
9704	2.0	358152.0	11.0
9706	3.0	358155.0	17.0
9707	2.0	358157.0	13.0
9708	1.0	358158.0	13.0
9709	1.0	358159.0	8.0
9710	1.0	358160.0	7.0
9711	2.0	358162.0	9.0
9712	1.0	358163.0	17.0
9714	1.0	358164.0	14.0
9715	1.0	358165.0	14.0
9717	2.0	358167.0	9.0
9718	1.0	358168.0	10.0
9722	1.0	358169.0	8.0
9723	1.0	358170.0	6.0
9724	2.0	358172.0	12.0
9725	1.0	358173.0	14.0
9726	2.0	358175.0	7.0
